,label
37756,0
32021,0
11350,0
25081,0
6719,0
15540,1
38150,0
27241,1
14693,1
946,0
14327,0
14414,0
35825,1
35315,0
32157,0
18157,0
13007,0
33040,1
20827,0
25373,0
27405,0
7008,1
39138,0
17304,1
4633,1
31086,0
17130,0
19953,0
27052,1
30133,0
10762,0
13945,1
24941,1
14342,0
9290,1
28931,1
15989,1
32696,0
20597,0
40455,1
25868,1
21199,0
33367,1
21924,0
34420,0
37584,0
31371,1
38013,0
1893,0
7833,0
32651,1
22886,0
20746,0
33030,1
375,1
18350,0
30771,0
1466,1
12615,0
13543,0
5696,1
17627,0
38636,0
4837,0
39787,0
33709,1
29098,1
19041,0
15882,1
10905,1
28621,1
39274,1
4875,1
19183,0
20690,1
13331,0
37942,0
33066,0
25625,0
23154,1
17241,0
2035,1
20423,1
10450,0
18542,1
17883,0
6828,0
7130,0
20469,0
16626,0
13990,1
18028,0
7371,0
5594,0
27332,1
37689,1
36819,1
34844,0
4103,0
7493,1
37228,1
29377,0
24704,1
15470,0
23988,1
26681,1
20350,0
36918,1
40295,0
38448,0
2575,1
30425,0
14389,0
4042,1
12853,0
4078,0
7754,1
32467,1
25216,0
30791,1
15960,1
19162,1
21316,0
14252,0
34753,1
20245,1
9726,1
16709,0
22778,1
935,1
4054,1
38875,1
20955,0
13666,0
34036,0
864,0
2253,1
22394,1
23382,0
16755,1
33377,1
38766,1
30005,0
25256,1
15886,1
20013,0
14022,0
18748,1
7148,0
12997,1
20173,0
37426,1
5581,0
10900,1
5060,0
9615,1
8044,1
17046,1
8386,0
14629,1
36725,1
28835,0
27564,1
2776,0
36673,1
40448,1
7189,1
13731,0
5573,1
6135,1
29845,0
20811,1
10553,0
5247,0
21153,1
3981,1
24209,0
30564,1
11085,1
19053,1
27540,0
16663,0
2172,0
32083,0
31899,1
37111,1
39053,1
7452,1
5197,1
26270,0
17793,1
13210,1
15995,0
28992,1
21057,1
7206,1
21267,0
22191,1
3809,0
25097,1
21067,1
5543,0
29007,0
37314,0
29978,0
20947,1
35999,1
32463,1
17653,0
29092,1
34152,0
35953,1
33065,0
8635,0
4873,1
13907,0
2077,0
15029,1
14209,0
29327,0
24368,0
3009,0
18613,0
15216,0
19226,1
2537,0
16395,0
7498,0
20426,1
10770,0
32535,1
30313,0
21889,1
23238,1
21684,0
28635,1
320,1
7135,1
17755,0
40351,1
11984,0
35422,0
24881,1
26627,0
33654,0
37101,1
31831,0
3178,0
244,1
14758,1
23853,1
16527,1
32528,1
24535,1
35131,0
1161,0
40300,1
22337,0
287,1
26206,0
35230,1
10068,1
10680,0
12450,0
1170,1
4675,1
10374,1
31308,0
30497,1
26553,1
33045,0
36470,1
23165,0
25491,0
28164,1
36736,0
3121,1
17695,1
22766,1
31301,0
13861,0
38182,0
31730,0
931,1
30062,0
691,0
35349,0
6364,1
18293,1
20950,1
39940,0
16428,1
20323,1
4319,1
35733,1
3969,1
25763,1
4926,1
4933,1
14616,0
13971,0
39045,1
23862,0
22692,0
3092,0
21097,1
12748,1
24338,0
35799,0
15790,1
3982,0
20674,0
23324,1
34172,1
1094,1
22927,0
28310,1
15972,0
28747,0
31918,0
26460,0
38526,0
2843,1
25095,1
18211,0
20855,1
36329,1
16,0
28202,1
16524,0
18443,0
23527,0
21054,0
12205,0
31422,0
32006,1
14407,1
32766,1
4686,0
4922,1
5877,0
30595,0
32443,0
16459,0
35113,0
22831,1
25006,1
4586,1
13675,1
36231,0
8378,0
24816,0
25359,1
25553,0
5695,0
2941,1
36529,1
31222,0
36483,1
21164,1
38398,1
10338,0
26671,0
8307,0
11618,1
25933,0
33816,1
37073,0
6782,1
36603,1
38428,1
38541,1
19945,1
36583,1
1609,1
19480,1
29166,1
35183,0
23799,0
31980,0
34785,1
35739,0
12317,0
35699,1
38733,0
19630,0
16508,1
13001,1
1814,1
25416,1
31976,1
14586,1
25174,1
2123,1
13704,0
31721,1
38161,0
40178,1
14191,0
18581,0
20435,1
17600,1
27938,0
32247,1
33576,1
21438,1
35910,1
30096,1
4906,0
3722,0
12734,1
38009,1
2671,1
9417,0
4552,0
6009,0
28430,0
19601,1
18437,0
27542,0
3164,0
32764,1
1657,0
39674,1
19094,0
23099,0
16806,0
27356,0
16244,0
31601,1
27877,0
9673,0
19229,0
33769,0
35186,0
9772,0
3558,0
36250,0
3854,0
4887,1
28807,0
38735,1
5313,0
25883,1
13699,0
30607,1
4827,0
33575,1
3907,0
29134,0
34724,0
10637,1
9343,0
35170,1
22908,1
18279,0
10283,1
9890,0
37621,1
18323,0
26514,1
38319,0
38593,1
17387,0
15086,1
24042,0
37450,0
7566,0
29227,0
14719,0
39727,1
5368,1
9603,0
22673,1
29425,0
30143,0
2618,0
4485,1
11795,0
17369,0
24366,1
22553,0
7384,1
36960,1
13269,0
28677,1
9275,1
33783,0
9460,1
2462,1
9968,1
6509,1
39447,1
589,1
13136,0
8848,0
20142,0
18412,0
9424,1
5454,0
36467,1
34217,0
6837,1
29432,0
20288,1
18816,1
37407,1
39286,1
21031,1
1587,1
37674,0
18103,0
22484,1
31417,1
29277,0
3961,1
30140,0
29631,1
6078,0
30663,1
10956,1
39486,0
4006,0
18395,1
5898,1
2866,1
14011,0
37748,0
30209,0
30266,1
16968,1
11460,1
20316,1
34028,1
20922,1
33078,1
34484,1
34820,1
20671,1
4668,1
4298,0
3783,0
33776,1
7347,0
10377,1
9878,1
2773,1
13026,0
12948,1
25105,0
1987,1
29546,1
35440,0
16260,1
25464,1
9175,0
31508,0
39988,0
25901,1
19309,0
249,0
27790,1
28128,0
34812,1
6589,1
13780,1
11989,1
627,0
36612,0
29523,0
28820,1
23929,1
37994,0
4765,0
26177,0
6511,1
2230,1
20566,1
12427,1
37216,0
18782,1
32726,0
6305,0
13998,1
15641,0
32299,0
12392,0
17570,1
10703,0
40225,1
21698,1
4247,0
8002,0
31954,1
32703,0
9497,0
11241,0
31349,1
27543,1
1273,0
5698,1
31521,0
10988,1
22999,0
3358,1
16567,0
37758,1
4567,1
13255,0
10848,1
32551,0
37669,0
1961,0
4992,0
4891,0
14330,1
30391,0
24423,1
25954,1
30971,0
39978,1
6226,0
27323,0
34019,1
35944,1
29648,0
3359,1
307,1
29964,0
39043,1
32323,0
12580,0
40278,0
9765,1
1051,1
14519,0
11410,0
9221,0
10234,0
34642,1
25662,0
23666,1
27796,1
37844,1
37536,0
13682,1
20706,0
25832,0
4917,1
25074,0
191,1
25068,1
24484,0
13233,1
9783,1
28054,0
3924,0
9940,0
22800,0
28810,0
16061,0
36071,0
30826,0
25920,1
29963,0
15549,1
18074,0
27527,0
13304,1
36640,1
19692,1
17888,0
34574,1
25864,1
3791,0
39235,0
35554,0
9259,0
36962,0
34485,0
35464,0
31027,1
1848,0
12852,1
31923,0
29896,1
16526,1
6771,1
27559,0
13878,1
30676,1
39233,0
37393,1
33885,0
30957,1
34524,0
28684,1
870,0
9104,0
33489,1
10997,0
27649,1
17270,1
18108,1
5592,1
26096,1
24486,0
10938,1
36779,0
11737,1
33082,0
26375,1
39420,1
11949,1
20588,0
5850,0
3129,0
16279,1
33678,1
3968,0
38227,0
336,1
27340,1
18931,0
8112,1
32369,0
2985,1
10878,0
15916,0
11669,0
20862,0
19942,0
11001,1
29437,1
37468,0
19800,1
12100,1
9018,0
29872,1
7243,0
14079,0
20866,0
39342,0
11874,0
38958,0
25805,1
8263,0
18678,0
6855,0
8597,0
37238,1
6901,1
29932,0
23963,0
9949,0
16436,1
1445,1
36402,0
14821,0
1695,1
17958,1
22523,0
20789,0
1630,0
33037,0
1881,1
14523,0
13900,0
5509,1
39810,1
2032,0
27500,1
34700,0
35303,0
32954,0
5558,1
11151,1
23569,0
20527,0
37928,1
39419,0
6587,1
17618,1
446,1
14536,1
14031,0
28378,1
31379,0
20519,0
35208,0
35871,1
21158,1
9486,1
21902,1
38350,0
28018,1
33455,1
5208,1
37112,0
10345,0
30134,1
39154,0
25566,1
37103,1
19520,1
14139,0
19567,0
23906,0
22765,1
19583,0
1447,1
34057,1
10692,1
23741,1
10335,1
40048,1
34779,0
23926,0
15830,0
15735,1
12158,1
18263,0
18814,0
12453,1
11349,0
4131,1
16351,1
17420,0
15408,1
17033,0
33629,1
25479,1
24685,0
34710,1
10295,1
25159,0
14119,0
38826,1
37665,0
31647,1
2775,0
32101,0
4145,1
26899,0
39042,1
35179,1
17478,1
22449,1
34314,1
22418,1
36700,0
40142,1
6953,0
35903,0
13232,0
5750,0
14715,1
31085,1
3805,1
9076,1
27230,0
36481,0
15160,0
16848,1
28850,0
29768,1
3327,0
22615,0
1262,1
25530,1
23596,0
17359,1
18950,1
22250,1
13117,0
25517,0
40257,1
21119,1
32464,1
5021,1
23513,0
23559,0
14995,0
11413,0
22439,1
39570,0
37200,1
19173,1
25520,1
25380,1
19404,0
5213,0
3255,1
2690,1
4627,1
37622,1
34087,1
37753,0
7226,0
8566,0
12192,0
17519,1
4529,0
21133,1
23470,1
9941,0
36508,1
18062,0
6982,1
37598,1
10066,0
917,1
18889,0
29877,1
13288,1
19288,1
39639,1
570,1
36182,1
25515,1
7031,1
19610,0
37044,1
28554,1
14026,1
25613,1
14232,0
24229,0
2217,1
5232,1
30453,1
36926,1
30257,1
35595,0
22164,0
4996,0
3262,1
6838,0
5741,1
33418,1
22423,0
11094,1
18642,0
38046,1
36289,1
10922,1
37708,0
4478,1
5660,0
9788,0
32835,1
10776,1
30857,0
27772,0
32596,0
21188,1
23993,0
17642,0
30926,1
17375,0
33687,0
32933,0
36436,1
6644,0
29179,0
14334,0
14282,0
25525,0
4594,0
10698,0
35618,0
19212,0
28302,0
39798,0
27081,0
14908,1
9306,1
33724,0
9867,1
27923,0
40224,1
35503,1
21372,1
2378,1
15623,0
32001,1
28901,0
12391,0
12742,1
24476,0
32510,1
16103,1
365,1
2103,1
20143,1
33457,1
35959,1
19259,0
5710,0
16034,0
25183,0
20884,1
15228,0
1093,1
40341,1
25344,1
29063,0
15899,0
16544,1
203,0
22867,0
20324,1
40358,1
10006,0
24031,0
33998,0
7957,1
27526,0
39562,0
22495,0
31709,1
13440,0
22588,1
27869,1
12226,0
10744,0
28453,0
16767,1
31455,1
7485,0
4886,1
33625,1
6539,1
18945,0
27216,1
21839,1
36046,1
6859,0
10973,1
1629,1
10625,1
33722,1
16999,0
32821,0
36284,1
19275,0
39698,0
22260,1
489,1
15935,0
38463,1
17374,0
40159,1
38095,0
11705,0
35740,1
34693,0
35710,1
35931,0
21062,0
35386,0
19996,0
24255,0
20176,1
11763,0
11577,1
35622,1
32172,0
3439,0
34660,1
16633,1
21639,1
40446,1
13006,1
17889,0
23675,1
670,1
39923,1
37805,0
33665,1
3306,1
8026,1
27769,0
2890,0
22387,0
24123,0
37847,0
27197,0
14394,0
22335,0
8397,0
14162,1
26946,0
26345,1
33402,1
22463,0
2382,1
24565,0
6476,0
11312,0
11064,1
30835,0
25307,0
10531,0
27374,1
2763,0
2581,0
38743,1
11999,0
23185,1
34872,0
3764,0
4234,1
4994,1
29100,1
4434,0
11676,1
717,0
29894,0
36584,1
6773,1
38867,1
10738,0
27048,1
14671,0
33272,1
9359,1
30075,1
10655,1
30698,0
36468,1
32130,0
12816,1
36413,1
192,1
25396,1
33584,0
30009,1
39725,1
15810,1
6160,1
19071,0
11164,1
27964,1
4927,1
28916,0
5552,1
10799,1
38091,1
238,1
12207,0
39766,0
36811,0
5618,0
30049,1
25521,0
37338,0
8640,1
14665,1
35010,0
36320,0
19389,0
19744,0
15534,0
8328,1
3453,0
31870,1
37517,1
35062,0
26829,0
29345,1
24690,0
37279,1
21113,1
23501,0
7081,1
31135,1
30954,0
4733,1
13045,0
39471,0
13917,1
14955,1
20929,1
39578,0
5520,0
32115,0
23199,1
35468,0
28246,1
1700,0
27886,0
27518,0
6968,0
16322,1
24527,1
37254,1
32854,0
26884,0
27253,0
39689,1
38545,0
18978,1
17413,0
136,0
23408,0
30816,1
11087,1
19238,0
15721,1
1200,0
26147,1
38442,0
30444,0
6296,0
3927,0
14387,1
26489,1
32828,1
3606,1
21225,0
26935,0
35098,0
11707,0
2187,1
32963,0
12356,0
17186,0
15954,0
35436,1
38404,0
18452,0
35529,0
34800,1
25500,0
5103,1
13652,0
31781,0
1637,0
30449,0
11173,0
39016,0
35842,0
25398,0
7296,0
3278,0
31707,0
8003,1
26711,0
29493,1
37186,1
38270,0
31957,1
23299,0
13516,0
7352,0
10751,0
16446,1
24417,0
7697,1
39799,0
5668,0
28273,0
18425,0
5307,0
4458,1
20025,0
38508,1
19642,0
12855,1
18257,0
21128,0
27172,0
26293,1
19296,0
20411,0
16678,1
8024,0
24170,1
29061,1
39748,1
23248,0
16873,0
25069,1
33458,1
30471,1
16986,1
10103,1
1014,0
38469,1
869,0
34761,0
10626,0
14924,0
7610,1
5283,0
4370,1
26149,0
1361,1
26249,0
34397,0
12625,1
1551,1
20810,1
40477,0
27586,1
8252,0
10442,1
37428,0
5039,1
21869,1
22520,1
30131,0
1134,1
24944,0
10278,0
28327,0
10451,0
4017,0
10409,1
25640,1
35192,1
4138,1
859,1
29943,1
2962,0
24473,1
2426,0
3676,0
29315,0
29038,0
7674,1
19874,0
12977,1
18485,1
16753,0
5285,1
8367,1
30981,0
24351,0
12905,0
2093,1
15596,0
11336,1
11683,1
1920,0
82,0
17200,1
13318,0
18845,0
27491,1
1813,0
34039,1
2994,0
15438,0
14296,0
2642,1
9280,0
29084,0
18689,0
29231,0
12360,0
3849,0
40349,0
34510,1
16194,1
19233,0
30109,0
16193,1
26990,1
36322,0
29267,1
2600,1
16346,1
22547,0
30949,1
1518,1
29340,0
28890,1
32182,0
37084,1
4117,1
22693,0
10825,0
5755,1
14114,0
39100,0
22625,1
28230,0
22192,0
14256,1
1988,0
25917,0
30020,0
16901,0
10561,0
32969,1
25991,1
29240,0
15166,1
23580,1
22931,1
24703,0
22742,1
9741,1
15950,0
3765,1
25027,1
7846,0
39257,0
12253,1
26049,0
21205,0
16402,0
30013,1
19488,1
31802,1
887,0
23620,0
6989,1
10808,1
19552,0
1424,0
16523,1
32026,0
26500,0
19581,1
21515,0
112,0
7291,1
16199,0
11442,1
21074,0
11254,0
24335,0
38292,0
20452,0
20792,1
17266,1
19477,1
26113,0
27798,0
16835,1
3731,1
1481,1
32298,1
4986,0
35531,1
13794,1
1855,1
33767,0
389,1
18624,1
10578,1
17376,0
4997,0
20306,0
19356,0
27962,1
23255,1
14211,1
4769,1
26400,0
4173,0
18919,1
39623,0
34675,0
24618,0
4946,1
6033,1
7619,0
33919,1
19555,1
9689,0
39310,1
34998,1
26732,0
174,0
18287,1
25675,1
36176,0
1538,0
35060,1
1363,0
21644,0
18504,1
18908,0
680,1
13050,1
38221,0
36432,1
33276,0
32934,1
13689,1
406,1
25582,1
19456,1
23749,0
1914,1
7263,1
20238,0
20583,0
29783,0
29566,0
10728,1
33872,1
12067,1
2610,1
37746,1
31845,0
11108,0
11156,0
32920,0
13422,0
22963,1
22063,1
28483,0
2832,0
27128,0
37106,0
3551,0
37789,1
38971,0
12541,0
31486,0
30881,1
3273,1
10014,0
15088,1
18375,1
39495,0
24885,0
28884,0
5141,0
27127,0
20195,0
30581,0
39160,1
36218,0
20975,0
23736,0
16589,1
30106,1
25711,1
23064,1
13156,1
35517,0
37356,1
22412,0
26564,1
19624,1
40345,1
20466,0
19493,1
12251,0
10179,1
22318,0
39462,1
11580,0
19540,0
22918,1
34148,0
14901,1
25275,0
3832,1
32252,0
40105,1
23155,0
7415,0
36020,0
6614,1
27056,0
16673,0
19459,1
12265,1
10775,0
19991,0
15523,0
30908,0
14270,1
25966,0
15042,1
35236,0
16654,0
31555,1
20954,1
28152,1
13869,1
16998,0
28783,1
27794,1
20700,0
35948,0
8275,0
9065,1
2179,1
4557,1
7812,1
23854,1
14534,1
33467,0
1132,0
10521,0
22626,0
2871,0
12996,1
19164,0
26536,0
34540,0
21904,1
25792,1
34681,1
37673,0
9256,0
12602,1
29961,1
32598,0
30099,1
24729,1
15417,1
1105,0
17076,1
10195,1
4956,0
19149,1
20313,1
20058,0
3696,1
33396,1
35219,1
37217,1
38582,0
20208,1
27228,0
20127,1
2176,1
25242,0
19702,0
23816,1
2787,0
12297,1
1196,1
18060,1
20331,1
15514,1
40149,1
38291,0
5722,0
9135,0
38893,1
18753,0
4967,1
18601,1
24532,0
19710,1
36777,0
15515,0
3583,1
40280,1
18020,0
22601,1
18852,1
12424,0
27691,1
22357,0
28247,0
36435,1
31312,1
21542,0
23360,0
10211,0
36191,0
10717,0
8199,0
18793,0
19596,1
38986,0
5366,1
2895,1
24820,1
14122,0
29290,0
34064,1
28001,1
3642,0
37566,1
33650,1
38792,1
30873,1
31030,0
21642,1
5451,1
23544,0
10685,1
15449,0
7866,0
30527,0
31279,0
40427,0
12867,1
28328,1
13979,1
26956,0
6474,1
28399,0
24272,0
27808,0
8811,1
27882,1
492,1
11691,0
1116,0
30722,0
1757,1
37556,0
31433,1
22973,1
39552,0
27076,0
21625,0
36412,1
19167,0
27045,1
11185,1
34464,1
35063,1
5939,1
39468,0
11033,0
36081,0
14824,0
24734,1
37611,0
9915,0
23989,1
32983,1
23091,0
32430,1
33840,0
8682,0
7006,0
13379,0
22794,1
32082,1
37787,0
31226,1
32793,1
11704,1
7659,0
39701,0
12721,0
9171,1
26423,1
11908,0
33398,1
24968,1
21607,1
33870,1
31131,1
21729,1
27233,0
2204,0
28572,1
24770,1
11308,1
13767,1
28151,0
27606,1
23303,0
4426,0
20936,0
20963,1
33487,0
6155,1
20093,0
4025,1
29336,1
17908,1
30431,1
20447,0
28038,0
15493,1
30116,1
5818,0
32245,0
3866,1
2745,0
11867,0
10704,0
11950,1
19611,1
36982,1
20307,0
26853,1
15193,0
19643,0
1401,0
31128,1
12828,1
24087,0
36021,0
39076,0
34926,0
24472,0
17058,0
31881,1
37261,1
37477,1
36609,0
18199,0
20132,0
28172,0
2100,1
34441,0
10293,0
4213,0
26672,1
7480,1
14562,0
37331,0
8547,1
16923,1
19604,1
23554,0
30499,0
40040,1
18135,0
20360,0
18156,1
10860,1
27747,0
34773,0
30154,1
20808,1
40370,0
15887,1
15233,1
26654,0
24972,0
27364,0
2257,0
13324,1
20456,1
9083,1
5355,1
22161,0
1519,1
1378,0
22056,0
25599,0
18971,0
15206,1
22005,0
17508,0
1316,1
5842,0
16211,0
12820,0
5832,1
9821,0
28099,1
33290,1
24427,1
29796,1
15372,1
33002,0
12180,0
20180,1
28694,1
6318,1
23478,1
26586,0
34716,1
32441,0
2224,1
25682,0
25394,1
16209,0
31331,1
5571,0
37291,0
5793,0
37686,0
5738,0
19008,0
5276,0
15275,1
35205,0
22440,0
14087,0
27990,0
22736,0
26917,1
3167,0
31897,1
23545,1
24142,0
14027,1
7016,1
38078,0
15649,1
12237,0
28278,0
9227,0
5585,1
5590,1
33996,1
18691,1
31566,0
14743,0
8244,0
16237,1
39882,0
15373,1
12145,0
159,1
25235,0
1589,1
24035,1
15369,1
23071,1
7190,0
16566,0
10576,1
30750,1
23864,1
34324,1
35596,1
33204,1
22173,0
15592,1
40169,0
28454,1
23782,0
35548,0
36469,1
4727,1
17622,0
2951,1
35323,0
30622,0
10350,0
15717,1
24297,0
12449,0
38989,1
15271,1
5185,1
22031,0
8549,0
18514,1
28220,1
2092,0
21793,1
10207,1
32955,1
24322,0
19810,1
1098,0
1381,0
38094,1
8605,1
21281,0
11528,0
28182,1
15038,0
10433,0
29218,0
38306,1
11390,1
7295,0
8068,0
12935,1
20620,0
9764,1
32792,1
3363,0
1088,0
12866,0
10886,0
11590,0
39647,1
19225,0
10503,1
12306,1
27810,1
20536,1
15906,1
11944,0
17611,1
276,1
12413,0
26943,0
22313,1
19337,0
36674,1
21162,1
5845,1
36188,1
27103,1
33905,1
24566,0
26910,1
24045,1
25518,1
2490,1
21826,1
14482,0
36703,0
15072,0
2384,1
8016,1
16499,1
34631,1
19503,1
33132,1
28398,0
37849,0
37694,0
18354,1
21083,0
28753,0
3802,1
30386,1
36304,1
36593,0
39093,1
12991,1
20878,1
37859,0
13527,1
28064,0
7269,0
12982,0
7166,1
12869,0
29535,1
882,0
32272,1
13893,0
29689,1
557,0
1960,0
1207,0
25552,0
7684,1
16859,1
26086,0
28308,0
10485,1
19595,1
3630,1
1708,0
26421,1
24842,0
1140,0
10238,0
26485,0
35428,1
25232,0
14852,0
1307,0
18951,1
12452,1
19218,1
9429,0
34919,1
20219,0
19554,0
13283,0
26762,1
15996,1
25879,1
30654,1
34395,0
19840,0
9714,1
358,1
138,0
8491,0
26132,1
16766,1
340,1
4857,1
9569,1
10582,1
5498,0
21300,0
8556,1
10913,0
1932,1
2352,1
15848,0
3236,0
27716,0
36575,1
34704,1
5619,0
14973,0
20538,0
25372,1
18800,0
6344,0
6139,0
785,0
30403,0
23173,1
27734,1
31778,0
8036,0
8315,0
6313,1
22052,0
18556,0
2169,0
14138,1
18693,0
26417,1
11826,1
25833,1
6591,0
37226,0
7597,1
24323,1
4652,0
28226,1
33210,0
19799,1
7069,1
38770,1
5744,0
17438,1
29504,0
26039,0
11951,0
929,1
39653,0
22852,0
8767,0
11120,0
28797,1
11738,1
2011,0
17297,0
37948,0
18990,0
27840,0
21312,1
26167,0
40033,1
16390,1
11172,0
22967,1
36129,1
39850,1
18019,1
1141,0
10233,0
15434,0
16743,1
3134,1
38648,1
18626,1
17858,0
34591,1
28011,1
36027,1
10213,0
36788,0
39304,1
24950,1
36268,0
35426,0
17514,1
13749,1
10516,1
34587,0
7461,0
38528,0
9342,1
12336,0
37437,0
9428,1
39231,1
1998,1
24364,0
34624,1
2282,1
28939,1
28669,1
13392,0
22785,1
6439,1
27997,1
6031,1
33154,0
30373,1
34396,0
11777,1
19539,1
17154,1
11381,1
4658,0
12497,1
9101,1
10058,1
34610,0
20584,1
36636,1
5889,0
14376,1
19086,1
24306,0
16715,1
36576,0
29808,1
38616,0
33703,1
10651,1
34542,1
32402,0
16977,0
24995,0
3744,0
17373,1
38729,0
23377,1
1875,1
22190,0
3760,0
39159,1
35820,1
13654,0
13146,1
37383,0
15812,0
3321,1
38592,1
22432,1
3311,0
38060,0
12743,0
8210,1
17740,0
21386,1
16018,1
34285,1
15114,1
22207,1
4492,0
22054,1
3112,0
35634,1
33623,1
38837,1
4912,1
5463,1
22760,1
27005,0
5482,1
31337,0
12605,0
39513,0
3828,1
16724,0
30502,1
37465,1
29075,1
37418,0
17543,0
17709,0
21180,0
6796,1
5808,1
30519,0
17839,0
5410,1
8333,0
30119,1
29538,1
2800,0
10332,1
24000,1
29033,1
19835,1
4378,0
28933,1
21259,0
6716,1
26512,1
28369,0
2261,0
20389,0
32327,1
11190,0
17569,1
34775,1
193,1
40190,1
8770,0
30795,0
21909,0
33539,1
31259,1
17862,0
18230,0
28803,0
12466,0
30483,0
24370,0
14868,0
14567,1
16789,0
40039,0
26649,0
6317,0
6581,0
26955,0
34215,0
32174,1
33110,0
23852,1
20961,0
9168,0
25634,1
30600,0
19900,0
7368,1
2044,0
7156,1
16288,1
7851,0
13615,1
30462,0
1492,0
38717,1
778,1
9885,1
31600,0
9277,1
35292,1
23567,0
21174,1
5374,0
24173,0
16232,1
14849,0
8259,0
32762,1
5827,0
32808,1
26957,1
32698,0
11240,0
29492,1
11639,1
6816,0
31655,0
14140,0
34228,0
4493,1
13074,1
29304,0
13686,1
13947,0
11002,0
7230,1
28365,0
10412,1
5075,0
24264,0
21778,0
19330,0
38864,0
4088,0
18351,1
34518,1
4249,1
23383,0
8472,0
8787,1
22010,1
12109,1
6142,0
15037,0
9031,0
20980,0
2659,1
141,1
2597,1
6701,1
15223,1
17761,0
2454,1
22746,0
7418,0
21125,0
10449,0
29516,0
38363,0
23952,1
16843,0
8179,1
28276,0
9528,1
6370,1
37396,0
22424,0
33209,1
9794,1
25215,0
36598,0
39890,1
28795,1
10693,1
1958,1
155,1
10487,0
38944,0
37346,0
1089,1
22433,1
27516,1
12576,0
9122,0
32602,1
11101,1
18058,0
6980,0
6416,1
16021,0
11439,0
18710,0
33866,1
5433,1
38960,1
13230,0
6450,1
18099,0
25556,0
30112,1
24765,1
25817,0
20215,0
36116,0
4079,1
39843,0
587,0
9346,1
40267,0
40021,1
26475,0
21953,1
30090,1
16299,1
30930,1
645,1
30129,1
9587,1
32220,0
11739,1
15036,0
32994,0
23172,0
24217,0
26515,1
36632,1
26819,1
9752,1
8004,0
16154,1
20095,1
8438,0
26170,1
1529,1
1125,1
33691,1
1283,1
31852,1
39487,1
15149,1
2591,1
5906,1
11205,1
2307,0
25188,0
20074,0
17071,1
33380,0
23551,0
19584,1
6629,0
4135,1
1898,1
13937,0
282,0
258,1
11116,1
6530,1
37711,1
19206,0
14721,1
11531,1
19909,0
29139,0
6971,0
13521,0
2285,0
22447,0
21038,1
21384,1
6710,0
39822,1
10403,0
21800,0
33243,1
6411,1
2551,1
29450,0
6852,0
32658,1
13489,1
23128,0
26390,0
21253,0
18658,0
23648,1
25643,0
20354,0
13565,1
22263,1
16280,1
34881,0
29118,0
18489,0
6823,1
27624,0
781,0
14939,0
18133,0
30798,0
30932,0
10983,0
6519,0
5774,1
30933,1
13171,0
30573,0
9283,0
9369,1
12819,1
18708,1
37823,1
10800,1
39498,0
1727,1
16994,1
4666,1
30651,1
24487,1
8535,0
27733,0
3750,1
12924,0
12722,0
30575,1
11407,0
97,0
3137,1
14357,1
17921,1
13140,1
3648,0
12485,0
1633,1
21008,0
18474,0
23481,0
6171,0
7521,1
33340,1
32316,0
9879,0
39555,1
19446,1
33365,1
15352,1
23017,0
39925,1
24259,1
38380,0
7345,1
6304,0
38362,1
39939,1
16376,1
29055,0
22360,1
18322,0
38800,1
39794,0
34521,0
28228,0
18745,0
20644,1
5432,1
22669,1
38186,1
2539,1
11929,1
39268,1
1171,1
7927,1
14289,1
31358,1
32262,0
38507,0
36768,0
17073,0
15892,1
18681,1
2643,0
30314,0
5347,1
30508,1
32972,0
7896,0
9833,1
34782,1
28047,0
32591,0
17015,0
8461,0
19675,0
34742,0
162,0
37766,0
38621,1
9557,0
27037,1
37481,1
9067,0
1431,0
15261,0
23252,0
13975,0
1619,0
7710,1
7736,1
37051,0
7531,1
17069,0
13493,0
3384,1
2839,1
29312,0
5105,0
15078,1
29309,0
19715,0
26201,1
25279,0
2096,0
22436,1
7999,1
29252,0
16370,0
5017,0
25122,1
17833,1
23284,0
18994,0
18284,0
24570,0
35525,1
32373,0
6397,0
28272,1
34865,1
8329,0
30268,0
3471,0
14472,0
18509,0
30254,1
34501,0
18394,0
30447,0
34051,1
12448,0
10028,0
21621,0
33787,1
16184,1
9518,1
27386,0
25051,0
19194,0
1651,1
33598,1
33937,0
10720,0
6256,0
28854,0
5469,1
29411,0
16044,1
10258,1
13428,0
37861,0
21817,0
541,1
12693,1
5997,0
3390,0
28731,0
14226,0
16029,1
40435,1
11005,1
36727,1
27523,0
6643,0
29750,1
23225,0
16087,1
3586,1
29197,0
36060,1
2563,0
27766,1
38219,1
37804,1
33848,1
26661,1
14537,1
2023,1
13109,1
7909,0
39179,0
23705,1
1013,0
18313,1
38019,1
9596,1
34947,0
17081,1
23762,1
12087,0
5110,0
24286,1
34546,1
36751,1
15379,1
23928,1
19873,1
13944,1
26832,1
35851,1
10805,0
19033,0
19363,0
37900,0
2159,1
31656,0
11329,1
25498,1
14042,0
14566,1
36735,1
34196,0
3081,1
2520,1
38904,0
39080,1
16832,1
25860,0
22656,1
36495,0
22663,1
29806,0
36068,0
9496,1
5926,1
29725,1
16406,0
18450,1
18037,1
8894,1
8706,0
1376,1
1724,0
27044,0
3754,1
29739,1
20567,0
36850,1
26062,1
24858,1
13057,0
19921,1
28444,0
23387,0
20714,0
28927,1
14571,0
29334,0
17030,0
23911,0
33069,0
14215,0
